year,start_of_year_date,end_of_year_date,Facility_Name,animal_category,animal_type,start_of_year_in_shelter_count,start_of_year_in_foster_care_count,intake_stray,intake_relinquished,intake_in_state_transfer,intake_out_of_state_transfer,intake_other,outcome_adoption,outcome_return_to_owner,outcome_in_state_transfer,outcome_out_of_state_transfer,outcome_other,outcome_deaths,outcome_euthanasia,outcome_missing_or_stolen,end_of_year_in_shelter_count,end_of_year_in_foster_care_count
2018,2018-01-01,2018-12-31,Dumb Friends League Buddy Center,other,other,0,0,2,3,0,0,0,1,0,3,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,City Of Cortez Animal Shelter,other,rabbits,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,"Humane Society of Weld County, INC.",other,rabbits,3,0,18,1,0,0,1,16,0,3,0,0,0,0,0,4,0
2018,2018-01-01,2018-12-31,"Land of Ahs Kennel, Inc.",other,reptiles and amphibians,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,San Nicola Dog Rescue,dog,adult,3,0,0,9,2,18,0,20,0,0,0,0,0,0,0,12,0
2018,2018-01-01,2018-12-31,Great Pyrenees Rescue & Sanctuary,dog,juvenile,0,0,0,45,5,6,0,47,0,0,0,0,0,0,0,9,0
2018,2018-01-01,2018-12-31,MaxFund Inc,cat,adult,217,12,225,221,0,21,34,307,0,0,0,0,48,0,0,185,12
2018,2018-01-01,2018-12-31,Rocky Mountain Society of Aviculture,other,birds,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,3,3
2018,2018-01-01,2018-12-31,Denver Dachshunds Rescue and Transport,dog,juvenile,0,0,0,1,27,27,0,55,0,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,CACF,dog,adult,0,1,8,1,0,68,0,65,0,6,0,0,0,0,0,0,7
2018,2018-01-01,2018-12-31,Colorado Canine Rescue,dog,adult,0,18,0,2,10,37,6,52,0,0,0,0,1,2,0,0,18
2018,2018-01-01,2018-12-31,Denver Animal Shelter,other,small mammals,2,0,64,52,0,0,5,29,4,81,0,0,2,3,1,3,0
2018,2018-01-01,2018-12-31,"Willow Run, Ltd.",dog,adult,0,0,240,249,0,0,0,0,448,41,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,Upper Rio Grande Animal Society,cat,juvenile,0,0,24,7,0,0,0,14,0,8,0,0,0,0,0,9,0
2018,2018-01-01,2018-12-31,Colorado Bullies & More,dog,adult,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,2018-01-01,2018-12-31,Save the Giants,dog,juvenile,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
2018,2018-01-01,2018-12-31,Larimer Humane Society,cat,juvenile,3,5,317,100,47,70,21,450,7,20,0,0,17,40,0,1,27
2018,2018-01-01,2018-12-31,Cooper's Companions Rescue,dog,adult,0,0,0,49,2,38,0,60,2,15,6,0,0,1,0,0,5
2018,2018-01-01,2018-12-31,COUNTY OF PARK ANIMAL SHELTER,dog,juvenile,0,0,2,3,0,0,0,0,0,5,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,Town of Limon Animal Shelter,dog,juvenile,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,Almost Home Adoptions,cat,adult,75,0,153,42,0,0,32,188,6,0,0,32,2,6,0,68,0
2018,2018-01-01,2018-12-31,Humane Society of Pagosa springs,cat,juvenile,13,1,67,27,0,0,4,67,2,33,0,0,4,0,0,6,0
2018,2018-01-01,2018-12-31,The Denver Dumb Friends League,other,birds,0,0,19,39,0,0,0,0,0,54,0,0,1,2,0,1,0
2018,2018-01-01,2018-12-31,"Mountain High Collie & Sheltie Rescue, Inc",dog,adult,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3
2018,2018-01-01,2018-12-31,All Breed Rescue & Training,dog,juvenile,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,12
2018,2018-01-01,2018-12-31,"Gunnison Underdog Rescue, Inc.",cat,juvenile,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,The Denver Dumb Friends League,other,other,0,0,47,52,0,0,0,50,0,15,0,0,0,31,0,0,0
2018,2018-01-01,2018-12-31,Colorado Animal Welfare League,dog,adult,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,1,0
2018,2018-01-01,2018-12-31,Roice-Hurst Humane Society,dog,adult,11,5,1,124,132,44,38,335,0,11,0,0,0,1,0,6,4
2018,2018-01-01,2018-12-31,City of Aurora Animal Shelter,other,reptiles and amphibians,0,0,6,0,0,0,6,2,3,5,0,0,0,0,0,2,0
2018,2018-01-01,2018-12-31,Larimer Humane Society,other,birds,2,0,22,29,0,0,12,42,12,4,0,0,2,1,0,4,0
2018,2018-01-01,2018-12-31,City of Brush Animal Shelter,dog,adult,0,0,97,5,61,0,0,14,106,40,0,0,0,2,0,1,0
2018,2018-01-01,2018-12-31,Garfield County Animal Welfare Foundation Inc dba Rifle Animal Shelter,dog,adult,22,0,268,317,120,141,2,577,202,9,0,0,0,12,0,25,0
2018,2018-01-01,2018-12-31,Mile High Labrador Retriever Mission,dog,adult,0,11,0,0,0,251,0,220,0,0,0,0,3,0,0,0,39
2018,2018-01-01,2018-12-31,DELTA COUNTY HUMANE SOCIETY,cat,juvenile,0,4,42,0,4,0,0,38,0,0,0,0,5,0,0,0,7
2018,2018-01-01,2018-12-31,Evergreen Animal Protective League,cat,juvenile,0,10,59,0,71,0,0,132,0,0,0,0,4,0,0,0,4
2018,2018-01-01,2018-12-31,All Aboard Animal Rescue,dog,adult,0,19,0,0,0,315,0,324,0,0,0,0,1,0,0,0,9
2018,2018-01-01,2018-12-31,Gunnison Valley Animal Welfare League,cat,juvenile,0,0,9,34,4,0,0,41,1,0,0,0,1,3,0,0,0
2018,2018-01-01,2018-12-31,Dumb Friends League Buddy Center,other,rabbits,1,0,11,81,0,0,0,27,1,61,0,0,0,2,0,0,0
2018,2018-01-01,2018-12-31,Colorado Animal Rescue,other,birds,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,Grand County Animal Shelter,dog,adult,5,0,122,26,4,0,29,36,143,0,0,0,1,4,0,2,0
2018,2018-01-01,2018-12-31,Larimer Humane Society,dog,juvenile,1,0,28,47,41,134,21,228,15,2,0,0,2,6,0,3,16
2018,2018-01-01,2018-12-31,Beasties LLC,other,rabbits,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-01-01,2018-12-31,New Hope Rescue Inc.,dog,juvenile,0,13,0,6,14,352,33,397,0,0,1,0,4,1,5,0,10
2018,2018-01-01,2018-12-31,The Denver Dumb Friends League,cat,juvenile,15,49,1223,640,355,64,71,1887,7,3,0,2,58,182,0,27,41
2019,2019-01-01,2019-12-31,Pawsitive Restorations Animal Rescue,dog,adult,0,3,0,12,2,33,0,45,0,0,0,0,1,1,0,0,3
2019,2019-01-01,2019-12-31,Pointerrescue,dog,adult,0,10,0,0,0,13,0,13,0,0,0,0,0,0,0,0,13
2019,2019-01-01,2019-12-31,Valley Humane League,dog,adult,10,0,305,256,18,0,0,143,117,305,305,0,4,20,1,10,0
2019,2019-01-01,2019-12-31,Team Leo Animal Rescue,dog,adult,0,21,0,1,0,6,0,3,0,0,0,0,6,0,0,0,19
2019,2019-01-01,2019-12-31,Teller County Regional Animal Shelter,dog,adult,14,1,334,69,7,117,0,226,295,2,0,0,0,3,0,14,2
2019,2019-01-01,2019-12-31,PetSmart-Aurora Animal Shelter,dog,juvenile,0,0,7,6,9,0,5,27,0,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,"X And B Pets, Inc. dba Perfect Pets",other,small mammals,14,0,0,54,0,0,0,43,0,0,0,0,0,0,0,11,0
2019,2019-01-01,2019-12-31,"Ark-Valley Humane Society, Inc.",dog,adult,13,0,157,77,38,6,52,149,151,20,1,7,0,7,0,8,0
2019,2019-01-01,2019-12-31,MidAmerica Boston Terrier Rescue,dog,adult,0,0,0,16,9,2,0,16,0,0,9,0,0,2,0,0,0
2019,2019-01-01,2019-12-31,Small Senior Paws Retirement Village,dog,adult,26,0,0,5,4,2,0,0,0,0,0,0,1,4,0,32,0
2019,2019-01-01,2019-12-31,Soul Dog Rescue,dog,adult,63,3,0,0,0,0,555,548,0,0,0,0,0,7,0,64,2
2019,2019-01-01,2019-12-31,"Ark-Valley Humane Society, Inc.",dog,juvenile,0,0,2,5,2,0,0,8,3,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,Delta County Humane Society,dog,juvenile,0,5,0,10,10,0,0,23,0,0,0,0,2,0,0,0,0
2019,2019-01-01,2019-12-31,Mountain Pet Rescue,dog,juvenile,0,9,0,3,0,114,0,120,0,0,0,0,0,0,0,0,6
2019,2019-01-01,2019-12-31,Until They're Home,cat,juvenile,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,7
2019,2019-01-01,2019-12-31,Natalia Kelley dba Colorado Animal Care Foundation - CACF,dog,adult,0,7,0,126,0,0,0,114,0,11,1,0,0,1,0,0,10
2019,2019-01-01,2019-12-31,Taysia Blue Rescue,dog,adult,0,1,0,18,20,19,0,55,0,0,0,0,0,2,0,0,1
2019,2019-01-01,2019-12-31,Town of Walden Animal Shelter,dog,adult,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,Planned Pethood International,other,small mammals,11,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,Sloppy Kisses Animal Rescue,other,other,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,William C Adamson,dog,adult,9,0,1,0,0,0,0,0,0,0,0,0,3,0,0,7,0
2019,2019-01-01,2019-12-31,Friends of Retired Greyhounds,dog,adult,0,20,0,13,0,67,0,99,0,0,0,0,1,0,0,0,17
2019,2019-01-01,2019-12-31,Underdog Animal Rescue and Rehab,dog,juvenile,80,40,120,0,0,0,0,115,0,0,0,0,5,0,0,170,80
2019,2019-01-01,2019-12-31,"Gunnison Underdog Rescue, Inc.",cat,adult,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2019,2019-01-01,2019-12-31,Eastern Plains Animal Welfare Alliance,dog,adult,2,3,12,37,9,0,3,41,3,12,0,5,0,0,0,2,3
2019,2019-01-01,2019-12-31,The Lazarus Fund,cat,juvenile,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2019,2019-01-01,2019-12-31,My Second Home Rescue,dog,adult,0,5,0,10,2,46,0,61,0,0,0,0,0,0,0,0,2
2019,2019-01-01,2019-12-31,Cat Care Society,cat,juvenile,13,9,105,60,105,0,0,250,0,0,0,0,14,9,0,9,10
2019,2019-01-01,2019-12-31,Paws For Life Animal Welfare and Protection Society,cat,juvenile,0,0,5,9,30,0,2,42,0,4,0,0,0,1,0,6,0
2019,2019-01-01,2019-12-31,Roice-Hurst Humane Society,cat,adult,35,1,16,140,4,0,0,162,1,5,0,0,0,1,0,27,0
